save_file_slug,toolkit_id,name,image_path
Weapon_LabyrinthStaff,gts5dh,Labyrinth Staff,/items/weapons/labyrinthstaff.png
Weapon_LeverAction,5aninv,Wrangler 1860,/items/weapons/leveraction.png
Weapon_LeverAction_Rusty,gv6yzu,Rusty Lever Action,/items/weapons/leveractionrusted.png
Weapon_LMG,rbpz53,"XMG57 ""Bonesaw""",/items/weapons/bonesaw.png
Weapon_MachinePistol,xj5syj,Tech 22,/items/weapons/tech22.png
Weapon_Magnum,46cwa6,Silverback Model 500,/items/weapons/magnum.png
Weapon_Merciless,g3esv1,Merciless,/items/weapons/merciless.png
Weapon_Meridian,1ziutf,Meridian,/items/weapons/meridian.png
Weapon_Mirage,6j7c6k,Mirage,/items/weapons/mirage.png
Weapon_Monarch,76622z,Monarch,/items/weapons/monarch.png
Weapon_Monolith,WjE2nZ,Monolith,/items/weapons/monolith.png
Weapon_Monorail,oz9amG,Monorail,/items/weapons/monorail.png
Weapon_Nebula,p7tsxr,Nebula,/items/weapons/nebula.png
Weapon_Nightfall,2fdvrf,Nightfall,/items/weapons/nightfall.png
Weapon_Nightshade,6j7czk,Nightshade,/items/weapons/nightshade.png
Weapon_OrnateBlade,0wto7p,Ornate Blade,/items/weapons/ornateblade.png
Weapon_OrnateFlail,pwuhho,Ornate Flail,/items/weapons/ornateflail.png
Weapon_PlasmaCutter,7nwwzn,Plasma Cutter,/items/weapons/plasmacutter.png
Weapon_Polygun,polgun,Polygun,/items/weapons/polygun.png
Weapon_PulseRifle,vldebv,Pulse Rifle,/items/weapons/pulserifle.png
Weapon_RebellionSpear,qy94qr,Rebellion Spear,/items/weapons/rebellionspear.png
Weapon_RedDoeStaff,oazjm0,Red Doe Staff,/items/weapons/reddoestaff.png
Weapon_Redeemer,0kob6g,Redeemer,/items/weapons/redeemer.png
Weapon_RepairTool,5go8dn,Repair Tool,/items/weapons/repairtool.png
Weapon_Repeater,pbtmmj,Repeater Pistol,/items/weapons/repeater.png
Weapon_Repeater_Rusty,t412us,Rusty Repeater,/items/weapons/rustyrepeater.png
Weapon_Repulsor,v6zmn3,Repulsor,/items/weapons/repulsor.png
Weapon_Revolver,hk5uls,Western Classic,/items/weapons/westernclassic.png
Weapon_RitualistScythe,7hoogs,Ritualist Scythe,/items/weapons/scytheritualist.png
Weapon_RoyalBroadsword,wogdou,Royal Broadsword,/items/weapons/royalbroadsword.png
Weapon_RunePistol,2pblgq,Rune Pistol,/items/weapons/runepistol.png
Weapon_RuptureCannon,xzlpao,Rupture Cannon,/items/weapons/rupturecannon.png
Weapon_Sagittarius,t0cb8d,Sagittarius,/items/weapons/sagittarius.png
Weapon_Savior,2jrbvl,Savior,/items/weapons/savior.png
Weapon_Scythe,2po1q8,Steel Scythe,/items/weapons/scythescrap.png
Weapon_ServicePistol,g34ywl,Service Pistol,/items/weapons/servicepistol.png
Weapon_ShortBarrel,ztz84h,Double Barrel,/items/weapons/shortbarrel.png
Weapon_Shotgun,8n3e07,Ford's Scattergun,/items/weapons/shotgun.png
Weapon_SMG,ty2gsi,MP60-R,/items/weapons/mp60r.png
Weapon_Smolder,d0usz6,Smolder,/items/weapons/smolder.png
Weapon_SniperRifle,fqdvas,Widowmaker,/items/weapons/sniperrifle.png
Weapon_Sorrow,u2z8i3,Sorrow,/items/weapons/sorrow.png
Weapon_Sparkfire,3r9jm7,Sparkfire Shotgun,/items/weapons/sparkfireshotgun.png
Weapon_Spear,vbzlfk,Steel Spear,/items/weapons/steelspear.png
Weapon_SpectralBlade,l3zte1,Spectral Blade,/items/weapons/spectralblade.png
Weapon_Sporebloom,q3fgj2,Sporebloom,/items/weapons/sporebloom.png
Weapon_Staff,fp5yi4,Scrap Staff,/items/weapons/scrapstaff.png
Weapon_Starkiller,hzmyu1,Starkiller,/items/weapons/starkiller.png
Weapon_StarShot,tldnuq,Star Shot,/items/weapons/starshot.png
Weapon_Stonebreaker,b4g4q0,Stonebreaker,/items/weapons/stonebreaker.png
Weapon_Sword,zsb5g1,Steel Sword,/items/weapons/sword.png
Weapon_TalRatha_Hammer,c58759,Gas Giant,/items/weapons/gasgiant.png
Weapon_Thorn,13hsqd,Thorn,/items/weapons/thorn.png
Weapon_TommyGun,59oddb,Chicago Typewriter,/items/weapons/tommygun.png
Weapon_Trinitycrossbow,13hsq6,Trinity Crossbow,/items/weapons/trinitycrossbow.png
Weapon_TwistedArbalest,13hsq0,Twisted Arbalest,/items/weapons/twistedarbalest.png
Weapon_ViceGrips,ygwrpd,Vice Grips,/items/weapons/vicegrips.png
Weapon_WorldsEdge,gilcfn,Horizon Strike,/items/weapons/worldsedge.png
Weapon_Wrathbringer,mq5fnr,Wrathbringer,/items/weapons/wrathbringer.png
